"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CUB","Cuba","2002","2002",99.9556,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CUB","Cuba","2012","2012",99.87465,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LSO","Lesotho","2000","2000",97.49609,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LSO","Lesotho","2009","2009",92.09389,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LSO","Lesotho","2014","2014",93.96988,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLI","Mali","2006","2006",38.81612,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLI","Mali","2010","2010",44.30171,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLI","Mali","2011","2011",42.09528,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLI","Mali","2015","2015",49.36653,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MLI","Mali","2018","2018",50.1347,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2002","2002",97.14359,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2007","2007",98.80972,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2008","2008",97.69172,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2009","2009",98.04145,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2010","2010",98.50034,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2012","2012",98.25123,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2013","2013",98.59587,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2014","2014",98.9637,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2015","2015",98.35383,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2016","2016",98.20768,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PRY","Paraguay","2018","2018",97.73242,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2005","2005",53.08856,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2006","2006",58.37056,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2007","2007",56.78496,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2008","2008",61.24992,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2009","2009",61.46266,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2010","2010",62.29837,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2011","2011",63.13681,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2012","2012",64.4741,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2013","2013",63.438,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2014","2014",65.54779,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PAK","Pakistan","2017","2017",67.53713,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZWE","Zimbabwe","2011","2011",89.59058,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZWE","Zimbabwe","2014","2014",87.59186,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2002","2002",94.21757,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2007","2007",95.78686,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2010","2010",96.80575,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2011","2011",97.04205,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2012","2012",97.02389,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2013","2013",97.47243,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2014","2014",97.68853,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2015","2015",97.61406,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","DOM","Dominican Republic","2016","2016",98.83941,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ZMB","Zambia","2002","2002",66.31098,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ZMB","Zambia","2007","2007",58.47755,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ZMB","Zambia","2010","2010",86.50945,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ZMB","Zambia","2018","2018",91.62819,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LAO","Lao People's Democratic Republic","2000","2000",73.56058,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LAO","Lao People's Democratic Republic","2001","2001",74.68243,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LAO","Lao People's Democratic Republic","2005","2005",78.73984,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LAO","Lao People's Democratic Republic","2011","2011",67.05378,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LAO","Lao People's Democratic Republic","2015","2015",90.50107,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MTQ","Martinique","2004","2004",99.8,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MTQ","Martinique","2014","2014",99.8,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2004","2004",99.53496,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2005","2005",99.50209,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2006","2006",99.47575,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2007","2007",99.55811,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2008","2008",99.60261,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2009","2009",99.55732,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2010","2010",99.68636,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2011","2011",99.74597,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2012","2012",99.70572,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2013","2013",99.64289,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2014","2014",99.68681,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2015","2015",99.69419,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2016","2016",99.60606,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ESP","Spain","2018","2018",99.7439,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UKR","Ukraine","2001","2001",99.80486,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UKR","Ukraine","2012","2012",99.96976,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2004","2004",80.80267,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2008","2008",85.80525,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2009","2009",86.72862,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2011","2011",88.82942,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2012","2012",94.62719,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAR","Morocco","2018","2018",98.04,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TTO","Trinidad and Tobago","2000","2000",99.44,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TTO","Trinidad and Tobago","2010","2010",99.55,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2004","2004",94.77977,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2007","2007",95.91429,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2008","2008",93.52998,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2009","2009",94.80335,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2010","2010",92.42882,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2011","2011",94.60941,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2012","2012",93.94436,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2013","2013",91.79358,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2014","2014",93.64452,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2016","2016",95.46365,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","QAT","Qatar","2017","2017",94.64411,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2000","2000",99.87435,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2013","2013",99.99993,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2014","2014",99.99996,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2015","2015",99.99996,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2016","2016",99.99993,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","UZB","Uzbekistan","2018","2018",99.99994,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2001","2001",60.25623,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2007","2007",67.48857,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2011","2011",79.54449,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2012","2012",79.3692,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2013","2013",86.92579,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2014","2014",86.48067,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2015","2015",89.53506,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2016","2016",93.53532,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2017","2017",94.37776,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2018","2018",94.91259,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BGD","Bangladesh","2019","2019",96.08776,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GNB","Guinea-Bissau","2000","2000",74.80124,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","GNB","Guinea-Bissau","2014","2014",71.25033,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TLS","Timor-Leste","2010","2010",78.56844,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TLS","Timor-Leste","2018","2018",84.65051,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","POL","Poland","2008","2008",99.81581,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GRD","Grenada","2004","2004",99.2,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","GRD","Grenada","2014","2014",99.2,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ALB","Albania","2001","2001",99.36846,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ALB","Albania","2008","2008",98.53712,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ALB","Albania","2011","2011",98.73136,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ALB","Albania","2012","2012",99.37598,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ALB","Albania","2018","2018",99.05,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KHM","Cambodia","2004","2004",78.896,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KHM","Cambodia","2008","2008",85.53457,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KHM","Cambodia","2009","2009",85.85159,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KHM","Cambodia","2014","2014",90.37226,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KHM","Cambodia","2015","2015",92.57328,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","CZE","Czechia","2016","2016",99.8412,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ABW","Aruba","2000","2000",99.02641,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ABW","Aruba","2010","2010",99.13841,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ABW","Aruba","2018","2018",99.5,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2000","2000",83.78623,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2006","2006",84.85532,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2009","2009",87.628,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2011","2011",86.91668,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TGO","Togo","2015","2015",89.67247,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GIN","Guinea","2003","2003",34.06904,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GIN","Guinea","2010","2010",21.79673,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GIN","Guinea","2014","2014",37.21018,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GIN","Guinea","2018","2018",43.46918,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","BLZ","Belize","2000","2000",83.89612,,
