ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,Age (Youth bands): 20-24,Area type: National,2019,9037.0731,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,Age (Youth bands): 25-29,Area type: National,2019,10330.5109,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2019,13306.5176,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,Age (Youth bands): 15-19,Area type: National,2019,2331.686,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,Age (Youth bands): 20-24,Area type: National,2019,5236.7205,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,Age (Youth bands): 25-29,Area type: National,2019,5738.1111,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2019,9845.336,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (Youth bands): 15-19,Area type: National,2019,1452.5836,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (Youth bands): 20-24,Area type: National,2019,3800.3526,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,Age (Youth bands): 25-29,Area type: National,2019,4592.3998,,,Repository: ILO-STATISTICS - Micro data processing
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2014,47.892,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2014,3.3288,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2014,16.8466,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2014,27.7166,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2014,28.8311,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2014,2.1052,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2014,10.0113,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2014,16.7146,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2014,19.0609,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2014,1.2236,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2014,6.8353,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2014,11.002,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2017,48.5276,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2017,3.3905,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2017,17.4938,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2017,27.6433,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2017,27.179,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2017,1.9461,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2017,9.8687,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2017,15.3642,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2017,21.3486,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2017,1.4444,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2017,7.6251,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2017,12.2791,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2018,52.3451,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2018,3.6885,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2018,18.9556,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2018,29.701,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2018,32.5712,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2018,2.1436,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2018,11.978,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2018,18.4496,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2018,19.7739,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Brunei Darussalam,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",BRN - LFS - Labour force survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2018,1.5449,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
